42.878,1.58,1.207,42.9240740494189
42.921,1.572,1.204,42.9666503348818
42.909,1.659,1.305,42.9608843833551
42.874,1.675,1.298,42.9263357975031
42.847,1.679,1.282,42.8990439753615
42.831,1.668,1.279,42.8825445373756
42.824,1.655,1.254,42.8743106883364
42.827,1.64,1.255,42.8767600688298
42.836,1.625,1.238,42.8846845039112
42.851,1.606,1.231,42.8987505412454
42.871,1.591,1.227,42.9180550700984
42.894,1.58,1.204,42.9399726595162
42.933,1.58,1.203,42.9789029408616
42.921,1.659,1.255,42.9713805572965
42.886,1.671,1.255,42.9368869621448
42.855,1.678,1.258,42.9062847727463
42.839,1.664,1.259,42.8897878054905
42.832,1.652,1.243,42.881865362878
42.831,1.64,1.247,42.8805220350686
42.84,1.621,1.235,42.8884421027391
42.851,1.602,1.231,42.8986009795191
42.871,1.595,1.234,42.9184042340812
42.901,1.583,1.223,42.9476124947592
42.948,1.587,1.231,42.9949373066179
42.909,1.671,1.161,42.9572164251829
42.874,1.683,1.18,42.9232427130104
42.855,1.69,1.196,42.9049827059748
42.843,1.675,1.2,42.8925200238923
42.839,1.663,1.188,42.8877235814633
42.839,1.652,1.2,42.8876325413283
42.843,1.633,1.196,42.8907886847514
42.851,1.61,1.192,42.8977990694161
42.862,1.595,1.204,42.9085619078524
42.889,1.583,1.204,42.9350885174352
42.932,1.595,1.243,42.979596298709
42.863,1.713,1.086,42.9109605345767
42.847,1.717,1.141,42.8965660513753
42.839,1.709,1.16,42.8887654520388
42.839,1.69,1.169,42.8882569242444
42.831,1.668,1.161,42.8791873290528
42.828,1.648,1.168,42.8756074242686
42.839,1.636,1.16,42.8859186330432
42.843,1.617,1.161,42.8892207786525
42.851,1.602,1.176,42.8970579527314
42.858,1.583,1.188,42.9036757982344
42.878,1.583,1.262,42.9257663530891
42.781,1.789,1.102,42.8325680528263
42.815,1.774,1.157,42.8673529623652
42.827,1.751,1.165,42.8786095273622
42.831,1.717,1.165,42.8812298680903
42.831,1.698,1.153,42.880148950301
42.831,1.675,1.153,42.8792443380244
42.839,1.659,1.145,42.8863990910871
42.843,1.636,1.137,42.8892983621789
42.839,1.61,1.141,42.8844249349341
42.819,1.58,1.141,42.8633298053243
42.777,1.549,1.215,42.8222763874131
42.719,1.857,1.22,42.7767437984707
42.808,1.808,1.207,42.8631610710176
42.84,1.774,1.188,42.8931698525534
42.839,1.74,1.161,42.8900389601129
42.835,1.717,1.134,42.8843942477913
42.835,1.705,1.133,42.883889037726
42.847,1.694,1.121,42.8951242683828
42.854,1.668,1.102,42.9006054036537
42.858,1.625,1.071,42.902165796146
42.823,1.587,1.02,42.8645342678536
42.715,1.519,1.007,42.7538610537107
42.733,1.933,1.35,42.7979938548526
42.761,1.906,1.337,42.8243333398198
42.765,1.899,1.337,42.8280164728651
42.761,1.88,1.33,42.8229660462701
42.754,1.857,1.309,42.8143252428437
42.757,1.853,1.302,42.816934290068
42.761,1.823,1.287,42.8191875098069
42.773,1.796,1.283,42.8299105065607
42.765,1.766,1.291,42.8209138389175
42.734,1.728,1.267,42.787685483092
42.667,1.686,1.209,42.7174105722713
42.773,1.914,1.404,42.8388158216354
42.776,1.902,1.369,42.8401440357056
42.769,1.899,1.345,42.8322610540233
42.769,1.88,1.329,42.8309234315582
42.773,1.861,1.306,42.8333805109987
42.769,1.842,1.298,42.8283215757984
42.773,1.819,1.275,42.8306422436087
42.78,1.796,1.259,42.836189104541
42.781,1.77,1.247,42.8357545748876
42.78,1.743,1.196,42.8321942585247
42.784,1.724,1.129,42.8336021483134
42.823,1.887,1.405,42.8875753919477
42.8,1.891,1.365,42.8634938613268
42.792,1.88,1.337,42.8541390416375
42.788,1.868,1.319,42.8490621717675
42.78,1.857,1.291,42.8397424128577
42.784,1.842,1.282,42.8428190482372
42.788,1.811,1.255,42.8446926701546
42.8,1.792,1.232,42.8552107450191
42.811,1.774,1.22,42.865104654019
42.831,1.758,1.177,42.8832187924368
42.862,1.747,1.129,42.9124421817263
42.862,1.861,1.377,42.9244743007995
42.831,1.872,1.35,42.893139836109
42.815,1.864,1.326,42.8760655494414
42.804,1.853,1.31,42.8641123202149
42.8,1.849,1.279,42.8590088779477
42.8,1.834,1.271,42.858126382286
42.807,1.808,1.248,42.8633365126888
42.819,1.793,1.231,42.8741993627869
42.839,1.774,1.216,42.8929557503327
42.866,1.762,1.188,42.9186433149977
42.905,1.751,1.169,42.9566244833087
42.885,1.849,1.326,42.9453175794521
42.854,1.861,1.306,42.9142665438896
42.835,1.865,1.29,42.8949828068505
42.823,1.849,1.279,42.8819772282016
42.819,1.842,1.255,42.8769722578449
42.82,1.83,1.247,42.8772236624528
42.823,1.811,1.228,42.8788646538128
42.835,1.792,1.216,42.8897090803843
42.858,1.777,1.212,42.9119428248128
42.882,1.77,1.188,42.9349527541373
42.917,1.755,1.18,42.9690739253245
42.901,1.83,1.271,42.9588191411263
42.869,1.853,1.268,42.9277601791661
42.85,1.857,1.251,42.9084601215192
42.835,1.849,1.247,42.8930184878612
42.827,1.842,1.224,42.8840654439385
42.827,1.823,1.224,42.8832535379488
42.835,1.808,1.212,42.8902673458676
42.847,1.789,1.2,42.9011180506989
42.866,1.777,1.205,42.9197356702019
42.89,1.766,1.188,42.9427782054212
42.924,1.758,1.181,42.9762155267306
42.905,1.838,1.224,42.9617905236735
42.878,1.846,1.223,42.9351409570296
42.851,1.857,1.227,42.9087657594576
42.839,1.842,1.227,42.896135187217
42.831,1.834,1.208,42.8872636221991
